data_id;iso;event_id_cnty;event_id_no_cnty;event_date;year;time_precision;event_type;sub_event_type;actor1;assoc_actor_1;inter1;actor2;assoc_actor_2;inter2;interaction;region;country;admin1;admin2;admin3;location;latitude;longitude;geo_precision;source;source_scale;notes;fatalities;timestamp;iso3
7153271;288;GHA1062;1062;"24 June 2020";2020;2;Battles;"Armed clash";"Military Forces of Ghana (2017-)";;1;"Dominase Communal Militia (Ghana)";;4;14;"Western Africa";Ghana;Ahafo;"Asunafo North";;Dominase;6.9459;-2.7167;1;"Daily Guide Ghana";National;"Around 24 June 2020 (week of), Ghanian military forces conducted operations against illegal chainsaw operators at Dominase (Asunafo North, Ahafo) and were attacked by the operators with guns, sticks and stones. The armed group was allegedly led by the Regional Minister.";0;1594063539;GHA
7135641;288;GHA1059;1059;"23 June 2020";2020;1;Riots;"Mob violence";"Rioters (Ghana)";;5;"Police Forces of Ghana (2017-)";;1;15;"Western Africa";Ghana;Savannah;"East Gonja";;Salaga;8.5508;-0.5187;2;"Ghana Web; 3 News";National;"On 23 June 2020, about 100 people engaged in a street-fight with police officers in Edipe (Salaga, Savannah) over the enforcement of coronavirus restrictions. The police officers were pelted with stones and injured. [size=about 100]";0;1618500755;GHA
7262158;288;GHA1058;1058;"23 June 2020";2020;2;Riots;"Mob violence";"Rioters (Ghana)";"Vigilante Group (Ghana)";5;"Civilians (Ghana)";;7;57;"Western Africa";Ghana;Northern;Karaga;;Karaga;9.9267;-0.433;2;"Ghana Web";National;"Around 23 June 2020 (as reported), a youth mob attacked an alleged witch at Tataligu in Karaga District (Northern). The victim was injured. [size=no report]";0;1603755460;GHA
7135640;288;GHA1057;1057;"22 June 2020";2020;1;Protests;"Peaceful protest";"Protesters (Nigeria)";"Street Traders (Nigeria)";6;;;0;60;"Western Africa";Ghana;"Greater Accra";Accra;;Accra;5.556;-0.1969;1;"Sahara Reporters; Citi News";National-Regional;"On 22 June 2020, Nigerian traders demonstrated in Accra (Accra, Greater Accra) over the demolition at the Nigerian Embassy and alleged harassment by Ghanaian authorities. [size=not reported]";0;1593456869;GHA
7135639;288;GHA1056;1056;"21 June 2020";2020;1;"Strategic developments";"Looting/property destruction";"NPP: New Patriotic Party";;3;"Civilians (Ghana)";"NPP: New Patriotic Party";7;37;"Western Africa";Ghana;Northern;"Nanumba South";;Wulensi;8.6551;-0.0014;1;"Ghanaian Broadcasting; Ghana Web; 3 News";National;"On 21 June 2020, youths militias linked to a NPP candidate burnt the local party office in Wulensi (Nanumba South LGA, Northern) over their defeat in the primary elections.";0;1593456869;GHA
7129708;288;GHA1052;1052;"20 June 2020";2020;1;"Violence against civilians";Attack;"Military Forces of Ghana (2017-)";;1;"Civilians (Ghana)";"NPP: New Patriotic Party";7;17;"Western Africa";Ghana;Ashanti;"Sekyere East";;Effiduase;6.8468;-1.3961;1;"3 News; Ghana Web";National;"On 20 June 2020, soldiers have beaten a NPP parliamentary candidate at a voting center in Effiduase (Sekyere East, Ashanti) for the alleged stealing of an electoral album in the NPP primaries.";0;1592852503;GHA
7129709;288;GHA1053;1053;"20 June 2020";2020;1;Riots;"Mob violence";"Rioters (Ghana)";"NPP: New Patriotic Party";5;"Rioters (Ghana)";"NPP: New Patriotic Party";5;55;"Western Africa";Ghana;Ashanti;"Asante Akim Central";;Konongo;6.6167;-1.2167;2;"GNA (Ghana); Ghanaian Broadcasting";National;"On 20 June 2020, two groups of NPP supporters engaged in a street-fight in the Asante-Akim North Constituency (Ashanti) over missing names of some delegates in the NPP primaries. [size=no report]";0;1618500868;GHA
7129710;288;GHA1055;1055;"20 June 2020";2020;1;"Violence against civilians";Attack;"NPP: New Patriotic Party";;3;"Civilians (Ghana)";"NPP: New Patriotic Party";7;37;"Western Africa";Ghana;Bono;Sunyani;;Sunyani;7.3333;-2.3333;1;"Citi News; GNA (Ghana); Ghana Web";National;"On 20 June 2020, NPP militias attacked and injured a constituency chairman in Sunyani (Sunyani, Brong Ahafo) over his alleged support for a candidate in the NPP primaries.";0;1618500868;GHA
7129990;288;GHA1054;1054;"20 June 2020";2020;1;Protests;"Peaceful protest";"Protesters (Ghana)";;6;;;0;60;"Western Africa";Ghana;Eastern;"Kwahu West";;Nkawkaw;6.5528;-0.7698;2;"Ghana Web";National;"On 20 June 2020, youths demonstrated by preventing the Eastern Regional Minister from taking a bath in the open in Dantin and Banka near Nkawkaw (Kwahu West, Eastern), the demonstration occurred within the context of upcoming party primaries. [size=no report]";0;1592852504;GHA
7130020;288;GHA1051;1051;"19 June 2020";2020;1;"Strategic developments";"Looting/property destruction";"Unidentified Armed Group (Ghana)";;3;"Civilians (Nigeria)";"Government of Nigeria (2015-)";7;37;"Western Africa";Ghana;"Greater Accra";Accra;;Accra;5.556;-0.1969;1;"Joy FM";National;"On 19 June 2020, unidentified armed actors stormed the residence of the Nigerian High Commissioner in Accra (Accra, Greater Accra) and demolished an apartment block on the premises. They threatened to shoot staff if they intervened and claimed to have the backing of national security forces.";0;1592852504;GHA
7129927;288;GHA1050;1050;"17 June 2020";2020;2;Protests;"Peaceful protest";"Protesters (Ghana)";;6;;;0;60;"Western Africa";Ghana;Ashanti;"Kwabre East";;Mamponteng;6.7333;-1.55;1;"Daily Guide Ghana";National;"Around 17 June 2020 (as reported), youths demonstrated in Mampoteng (Kwabre East, Ashanti) over the re-design and changes in infrastructural projects in their community. [size=no report]";0;1592852504;GHA
7129989;288;GHA1049;1049;"16 June 2020";2020;1;"Violence against civilians";Attack;"Unidentified Armed Group (Ghana)";;3;"Civilians (Ghana)";"Farmers (Ghana)";7;37;"Western Africa";Ghana;Eastern;"Yilo Krobo";;Somanya;6.1055;-0.015;1;"Ghana Web";National;"On 16 June 2020, unidentified gunmen killed a farmer in Somanya (Yilo Krobo, Eastern) over land litigation.";1;1592852504;GHA
7749329;288;GHA1048;1048;"13 June 2020";2020;2;Riots;"Mob violence";"Rioters (Ghana)";"Vigilante Group (Ghana)";5;"Civilians (Ghana)";"Fulani Ethnic Group (Ghana); Pastoralists (Ghana)";7;57;"Western Africa";Ghana;"Upper West";"Wa West";;Charia;10.11;-2.574;1;"Citi News";National;"Around 13 June 2020 (as reported), a mob from Charia (Wa, Upper West) lynched two suspected Fulani robbers. [size=no report]";2;1618501202;GHA
7126809;288;GHA1047;1047;"12 June 2020";2020;1;Riots;"Violent demonstration";"Rioters (Ghana)";;5;;;0;50;"Western Africa";Ghana;Ashanti;"Asokore Mampong";;Sepetimpom;6.7137;-1.579;1;"Citi News";National;"On 12 June 2020, residents of Sepe-Timpom (Asokore Mampong, Ashanti) demonstrated over the flooding of their community and inadequate infrastructure. Tyres were burnt and a road barricaded. [size=no report]";0;1592254856;GHA
7126811;288;GHA1046;1046;"11 June 2020";2020;1;Protests;"Peaceful protest";"Protesters (Ghana)";"Health Workers (Ghana)";6;;;0;60;"Western Africa";Ghana;"Greater Accra";"La Nkwantanang Madina";;Adenta;5.7142;-0.1542;1;"Citi News";National;"On 11 June 2020, workers of Pantang Hospital demonstrated in Adenta (Adenta, Greater Accra) over encroachment of hospital's land. [size=no report]";0;1618501244;GHA
7126607;288;GHA1045;1045;"08 June 2020";2020;2;Protests;"Peaceful protest";"Protesters (Ghana)";;6;;;0;60;"Western Africa";Ghana;"Greater Accra";Accra;;Accra;5.556;-0.1969;1;"Peace Online; Daily Guide Ghana; Ghana Web";Subnational-National;"Around 8 June 2020 (as reported), a group of family members and friends of a murdered musician gathered at a court building in Accra (Accra, Greater Accra) and demanded justice for the victim. [size=no report]";0;1592254855;GHA
7121161;288;GHA1042;1042;"06 June 2020";2020;1;Riots;"Violent demonstration";"Rioters (Ghana)";"NPP: New Patriotic Party";5;;;0;50;"Western Africa";Ghana;Northern;Saboba;;Saboba;9.7074;0.3184;1;"Citi News; Joy FM";National;"On 6 June 2020, NPP supporters burnt tires and destroyed the NPP office in Saboba (Northern) over the disqualification of a candidate in the party primaries. [size=no report]";0;1618501410;GHA
7121400;288;GHA1043;1043;"06 June 2020";2020;1;Protests;"Peaceful protest";"Protesters (Ghana)";"NPP: New Patriotic Party";6;;;0;60;"Western Africa";Ghana;Central;"Gomoa East";;"Gomoa Dominase";5.484;-0.5927;1;"Citi News";National;"On 6 June 2020, supporters of the NPP in Gomoa Dominase (Gomoa East, Central) demonstrated over the disqualification of a candidate from the party primaries. [size=no report]";0;1591646810;GHA
7121401;288;GHA1038;1038;"06 June 2020";2020;2;Protests;"Peaceful protest";"Protesters (Ghana)";"NPP: New Patriotic Party";6;;;0;60;"Western Africa";Ghana;Ashanti;Kumasi;;Kumasi;6.6936;-1.6218;2;"Citi News";National;"Around 6 June 2020 (as reported), NPP supporters in Atonsu in Kumasi (Kumasi, Ashanti) demonstrated over the alleged imposition of a parliamentary candidate. [size=no report]";0;1591646810;GHA
7126529;288;GHA1041;1041;"06 June 2020";2020;1;Protests;"Protest with intervention";"Protesters (Ghana)";"BLM: Black Lives Matter";6;"Police Forces of Ghana (2017-)";;1;16;"Western Africa";Ghana;"Greater Accra";Accra;;Accra;5.556;-0.1969;1;"Joy FM; Citi News";National;"On 6 June 2020, about 100 people gathered in Accra to demonstrate against racism, in solidarity with the Black Lives Matter movement. Police forces intervened. [size=about 100]";0;1592254837;GHA
7126606;288;GHA1044;1044;"06 June 2020";2020;1;Riots;"Mob violence";"Rioters (Ghana)";;5;"Police Forces of Ghana (2017-)";;1;15;"Western Africa";Ghana;"North East";"Mamprusi West";;Walewale;10.3511;-0.801;1;"Ghana Web; 3 News; Citi News";National;"On 6 June 2020, youths and Police clashed in Walewale (West Mamprusi, Northern) over the closure of a party due to coronavirus restrictions. Youths pelted police officers with stones and Police officers responded with warning shots. 1 youth was injured. [size=no report]";0;1618501421;GHA
7121158;288;GHA1036;1036;"05 June 2020";2020;2;Protests;"Peaceful protest";"Protesters (Ghana)";"NPP: New Patriotic Party";6;;;0;60;"Western Africa";Ghana;Ashanti;Offinso;;Offinso;6.9048;-1.6558;1;"Joy FM; Citi News";National;"Around 5 June 2020 (as reported), about 300 supporters of the NPP in Offinso (Ashanti) demonstrated over the disqualification of a candidate from the party primaries. [size=about 300]";0;1591646808;GHA
7121159;288;GHA1040;1040;"05 June 2020";2020;1;Protests;"Peaceful protest";"Protesters (Ghana)";"NPP: New Patriotic Party";6;;;0;60;"Western Africa";Ghana;"North East";"Mamprusi East";;Gambaga;10.5309;-0.4382;1;"Joy FM; Citi News";National;"On 5 June 2020, NPP supporters demonstrated in Gambaga over the suspension of a candidate in the party primaries. [size=no report]";0;1618501454;GHA
7121458;288;GHA1037;1037;"05 June 2020";2020;2;Riots;"Violent demonstration";"Rioters (Ghana)";"NPP: New Patriotic Party";5;;;0;50;"Western Africa";Ghana;Oti;Biakoye;;Ahenkro;7.1146;0.3211;1;"Ghana Web";National;"Around 5 June 2020 (as reported), supporters of the NPP demonstrated in Ahenkro (Dormaa, Bono) over the rumored disqualification of the Municipal Chief Executive from the internal primary election. Property was burnt. [size=no report]";0;1618501458;GHA
7121457;288;GHA1035;1035;"03 June 2020";2020;2;Protests;"Peaceful protest";"Protesters (Ghana)";"NPP: New Patriotic Party";6;;;0;60;"Western Africa";Ghana;Ashanti;"Ahafo Ano South";;Mankranso;6.9686;-1.8272;1;"Ghana Web";National;"Around 3 June 2020 (as reported), youths of the NPP demonstrated at the office of the District Chief Executive in Mankranso (Atwima Nwabiagya, Ashanti) over the location of a planned hospital. [size=no report]";0;1618501516;GHA
7121407;288;GHA1039;1039;"02 June 2020";2020;1;Riots;"Mob violence";"Rioters (Ghana)";"Vigilante Group (Ghana)";5;"Civilians (Ghana)";;7;57;"Western Africa";Ghana;Ashanti;Bosumtwe;;Kuntanase;6.5407;-1.4765;2;"Daily Guide Ghana";National;"On 2 June 2020, a mob in Bosomtwe District (Ashanti) attempted to lynch a fake money dealer. Police officers intervened and saved the victim. [size=no report]";0;1618501570;GHA
7810224;288;GHA1028;1028;"29 May 2020";2020;1;"Violence against civilians";Attack;"Landguard Soldiers";;8;"Civilians (Ghana)";"Christian Group (Ghana)";7;78;"Western Africa";Ghana;"Greater Accra";Tema;;Tema;5.6596;-0.0097;2;"Citi News";National;"On 29 May 2020, armed land guards stormed a prayer camp in Gbetsile in Tema (Tema, Greater Accra) and opened fire.";0;1618268924;GHA
7107381;288;GHA1027;1027;"28 May 2020";2020;2;Protests;"Peaceful protest";"Protesters (Ghana)";;6;;;0;60;"Western Africa";Ghana;"Greater Accra";Accra;;Accra;5.556;-0.1969;1;"Ghana Web; Joy FM";National;"Around 28 May 2020 (reported on), relatives of a tenant murdered by his landlord gathered at a police station in Accra (Accra, greater Accra) and demanded justice. [size=no report]";0;1591052475;GHA
7107379;288;GHA1025;1025;"27 May 2020";2020;2;Riots;"Mob violence";"Rioters (Ghana)";"Vigilante Group (Ghana)";5;"Civilians (Ghana)";;7;57;"Western Africa";Ghana;"Greater Accra";Accra;;Accra;5.556;-0.1969;1;"Ghana Web; Daily Graphic";Subnational-National;"Around 27 May 2020 (reported on), youth of Ofankor neighborhood burnt down the house of a suspected murderer in Accra (Accra, Greater Accra). [size=no report]";0;1591052475;GHA
7121157;288;GHA1034;1034;"27 May 2020";2020;2;"Violence against civilians";Attack;"Landguard Soldiers";;8;"Civilians (Ghana)";"Fulani Ethnic Group (Ghana)";7;78;"Western Africa";Ghana;"Greater Accra";"Ningo Prampram";;Dawa;5.8637;0.2909;1;"Ghana Web; Daily Guide Ghana";National;"Around 27 May 2020 (as reported), land guards killed a Fulani person at Dawa (Shai Osudoku, Greater Accra).";1;1618501715;GHA
7763291;288;GHA1026;1026;"27 May 2020";2020;2;Protests;"Peaceful protest";"Protesters (Ghana)";;6;;;0;60;"Western Africa";Ghana;Eastern;"Kwahu West";;Odumase-Krobo;6.5333;-0.8167;1;"3 News; Daily Guide Ghana; Ghana Web";National;"Around 27 May 2020 (reported on), residents demonstrated in Kodjonya-Menekpo suburb of Odumase (Lower Manyo Krobo, Eastern) over the proposed siting of graves fearing contamination of their water resources. [size=no report]";0;1618501723;GHA
7107385;288;GHA1033;1033;"21 May 2020";2020;1;"Violence against civilians";Attack;"Unidentified Armed Group (Ghana)";;3;"Civilians (Ghana)";"Government of Ghana (2017-)";7;37;"Western Africa";Ghana;"Upper West";Wa;;Wa;10.0607;-2.5019;1;"3 News; Joy FM; Ghana Web";National;"On 21 May 2020, unidentified gunmen attacked and wounded the Deputy Upper West Regional Minister in Wa.";0;1618501870;GHA
7749279;288;GHA1024;1024;"20 May 2020";2020;1;Battles;"Armed clash";"Baasa Ethnic Militia (Ghana)";;4;"Wiesi Ethnic Militia (Ghana)";;4;44;"Western Africa";Ghana;"Upper East";"Builsa South";;Fumbisi;10.4528;-1.3071;1;"3 News; Ghana Web; Citi News";National;"On 20 May 2020, Baasa and Wiesi youths clashed in Fumbisi (Builsa South, Upper West). 1 person was killed.";1;1615915443;GHA
7107384;288;GHA1032;1032;"19 May 2020";2020;1;Battles;"Armed clash";"Police Forces of Ghana (2017-) Wildlife Protection";;1;"Dzakpo Communal Militia (Ghana)";;4;14;"Western Africa";Ghana;Volta;"Ho West";;Dzakpo;6.4756;0.4187;2;"GNA (Ghana); Peace Online; Ghana Web";National;"On 19 May 2020, Park rangers and poachers from Dzakpo community (Adaklu, Volta) engaged in a gun battle in Kalakpa Wildlife Resource Reserve. 1 person was killed. Dzakpo communal militias kidnapped rangers and vandalized a camp as revenge. Police forces intervened.";1;1618501928;GHA
7121805;288;GHA1031;1031;"18 May 2020";2020;2;"Strategic developments";"Looting/property destruction";"Kayoro Communal Militia (Ghana)";;4;"Civilians (Ghana)";"Fulani Ethnic Group (Ghana); Pastoralists (Ghana)";7;47;"Western Africa";Ghana;"Upper East";"Kasena Nankana West";;Kayoro;10.9649;-1.3361;2;"3 News; Ghana Web";National;"Around 18 May 2020 (as reported), youth from Kayoro (Kassena Nankana West, Upper East) burnt down Fulani settlements in the area as a revenge for alleged robbery attacks. No fatalities and/or injuries reported.";0;1618501969;GHA
7107771;288;GHA1030;1030;"14 May 2020";2020;1;"Violence against civilians";Attack;"Unidentified Armed Group (Ghana)";;3;"Civilians (Ghana)";"Labour Group (Ghana)";7;37;"Western Africa";Ghana;"Greater Accra";"Ningo Prampram";;Prampram;5.7152;0.1049;1;"Daily Guide Ghana";National;"On 14 May 2020, unidentified gunmen attacked and killed a worker linked to a land developer in Prampram (Prampram, Greater Accra).";1;1618502081;GHA
7099603;288;GHA1022;1022;"13 May 2020";2020;1;Protests;"Peaceful protest";"Protesters (Ghana)";"Farmers (Ghana)";6;;;0;60;"Western Africa";Ghana;Eastern;"Upper West Akyem";;Adeiso;5.7955;-0.4875;2;"Ghana Web";National;"On 13 May 2020, farmers from various communities in the Upper West Akim District (Eastern) gathered and demonstrated over the practices of land developers in their communities and the destruction of their land. [size=no report]";0;1618502112;GHA
7099606;288;GHA1023;1023;"13 May 2020";2020;1;Riots;"Mob violence";"Rioters (Ghana)";"Vigilante Group (Ghana)";5;"Civilians (Ghana)";;7;57;"Western Africa";Ghana;Ashanti;"Atwima Mponua";;Ntobroso;6.5355;-2.0439;1;"Ghana Web";National;"On 13 May 2020, youth of Ntobroso (Atwima Mponua, Ashanti) attempted to lynch a group of 14 alleged criminals that posed as officials of the mining commission and had assaulted miners in the area. The group was rescued by the District Chief Executive. [size=no report]";0;1589834546;GHA
